model,guarantee_level,matching_function,confidence_method,localization_method,classification_method,localization_prediction_set,classification_prediction_set,iou_threshold,confidence_set_sizes_mean,confidence_set_sizes_std,localization_set_sizes_mean,localization_set_sizes_std,classification_set_sizes_mean,classification_set_sizes_std,confidence_mean_risk,confidence_std_risk,localization_mean_risk,localization_std_risk,classification_mean_risk,classification_std_risk,global_mean_risk,global_std_risk,recall,precision
detr,object,iou,box_count_threshold,thresholded,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_threshold,thresholded,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_threshold,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_threshold,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_threshold,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_threshold,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,pixelwise,binary,additive,lac,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,pixelwise,binary,additive,lac,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,pixelwise,binary,additive,aps,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,pixelwise,binary,additive,aps,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,pixelwise,binary,multiplicative,lac,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,pixelwise,binary,multiplicative,lac,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,pixelwise,binary,multiplicative,aps,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,pixelwise,binary,multiplicative,aps,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,boxwise,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,boxwise,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,boxwise,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,boxwise,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,boxwise,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,boxwise,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,boxwise,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,boxwise,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,thresholded,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,thresholded,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,thresholded,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,thresholded,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
detr,object,iou,box_count_recall,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
detr,object,iou,box_count_recall,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,additive,lac,0.5,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,additive,lac,0.8,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,additive,aps,0.5,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,additive,aps,0.8,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,multiplicative,lac,0.5,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,multiplicative,lac,0.8,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,multiplicative,aps,0.5,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,pixelwise,binary,multiplicative,aps,0.8,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,boxwise,binary,additive,lac,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,boxwise,binary,additive,lac,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,boxwise,binary,additive,aps,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,boxwise,binary,additive,aps,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,boxwise,binary,multiplicative,lac,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,boxwise,binary,multiplicative,lac,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,boxwise,binary,multiplicative,aps,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,boxwise,binary,multiplicative,aps,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,thresholded,binary,additive,lac,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,thresholded,binary,additive,lac,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,thresholded,binary,additive,aps,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,thresholded,binary,additive,aps,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_threshold,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_threshold,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,pixelwise,binary,additive,lac,0.5,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,pixelwise,binary,additive,lac,0.8,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,pixelwise,binary,additive,aps,0.5,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,pixelwise,binary,additive,aps,0.8,41.4044,20.510273,817.6192,118.407005,72.23623,9.2335615,0.05414576455950737,0.2236689329147339,0.047754451632499695,0.2104276567697525,0.04746326431632042,0.21263331174850464,0.05401664227247238,0.22364112734794617,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,pixelwise,binary,multiplicative,lac,0.5,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,pixelwise,binary,multiplicative,lac,0.8,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,pixelwise,binary,multiplicative,aps,0.5,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,pixelwise,binary,multiplicative,aps,0.8,41.4044,20.510273,3516.381,3018.1206,72.23623,9.2335615,0.05248844623565674,0.22182437777519226,0.04605275020003319,0.20833681523799896,0.04746326431632042,0.21263331174850464,0.05049186572432518,0.21861429512500763,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,boxwise,binary,additive,lac,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,boxwise,binary,additive,lac,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,boxwise,binary,additive,aps,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,boxwise,binary,additive,aps,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,boxwise,binary,multiplicative,lac,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,boxwise,binary,multiplicative,lac,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,boxwise,binary,multiplicative,aps,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,boxwise,binary,multiplicative,aps,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,thresholded,binary,additive,lac,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,thresholded,binary,additive,lac,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,thresholded,binary,additive,aps,0.5,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,thresholded,binary,additive,aps,0.8,41.4044,20.510273,939.12256,118.55205,72.23623,9.2335615,0.0541134811937809,0.22624756395816803,0.04767778515815735,0.21308930218219757,0.04746326431632042,0.21263331174850464,0.05368443578481674,0.2253999561071396,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,hausdorff,box_count_recall,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5414308306883072,0.9891393506493507
yolo,object,hausdorff,box_count_recall,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,4146.1055,3558.6145,72.23623,9.2335615,0.05229003354907036,0.2226172685623169,0.04585433751344681,0.2091747224330902,0.04746326431632042,0.21263331174850464,0.05019843578338623,0.218360036611557,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,pixelwise,binary,additive,lac,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,pixelwise,binary,additive,lac,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,pixelwise,binary,additive,aps,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,pixelwise,binary,additive,aps,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,pixelwise,binary,multiplicative,lac,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,pixelwise,binary,multiplicative,lac,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,pixelwise,binary,multiplicative,aps,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,pixelwise,binary,multiplicative,aps,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
